country,league,season,scraped_at,Player,player_url,player_name,Nationality,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Austria,BSL,2025-2026,2026-05-07T12:17:11.686986,Hofstaedter David 190-G-21,https://basketball.eurobasket.com/player/Hofstaedter-David/659889,David Hofstaedter,AUT,190,G,21,24,2.4,24.8,5.7,2.1,1.0,1.2,1.3,0.1,0.3,2.7,0.8,0.5,62.5,2.5,1.5,60.0,2.7,0.8,29.6,1.4,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:11.967266,Holton Jr. Mike 186-G-35,https://basketball.eurobasket.com/player/Holton-Jr--Mike/244294,Mike Holton Jr.,USA,186,G,35,15,9.3,26.8,14.7,2.6,0.9,1.7,2.9,0.1,0.7,2.8,3.9,3.2,82.1,5.4,2.7,50.0,5.3,2.1,39.6,2.6,St.Poelten,ST.P,https://basketball.eurobasket.com/team/SKN-St-Poelten-Basketball/672
Austria,BSL,2025-2026,2026-05-07T12:17:12.207776,Hunter Jerome 203-F-26,https://basketball.eurobasket.com/player/Hunter-Jerome/457204,Jerome Hunter,USA,203,F,26,24,20.5,30.3,20.5,9.2,2.7,6.5,1.2,0.2,1.2,2.5,6.6,5.2,78.8,10.6,6.2,58.5,2.8,1.0,35.7,1.8,Gmunden,GMUN,https://basketball.eurobasket.com/team/Raiffeisen-Swans-Gmunden/1382
Austria,BSL,2025-2026,2026-05-07T12:17:12.450207,Hunter Samuel 206-F-25,https://basketball.eurobasket.com/player/Hunter-Samuel/444702,Samuel Hunter,BAH,206,F,25,8,6.3,25.6,6.8,3.1,1.1,2.0,1.4,0.3,0.1,2.0,1.8,1.4,77.8,3.0,2.1,70.0,2.1,0.4,19.0,0.4,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:12.718685,Jakupovic Elvir 182-G-24,https://basketball.eurobasket.com/player/Jakupovic-Elvir/401754,Elvir Jakupovic,AUT,182,G,24,25,6.4,19.4,9.5,1.8,0.7,1.0,2.6,0.1,0.9,3.1,3.3,2.6,78.8,3.0,1.7,56.7,3.9,1.2,30.8,1.0,Wels,WELS,https://basketball.eurobasket.com/team/BC-Raiffeisen-Flyers-Wels/1121
Austria,BSL,2025-2026,2026-05-07T12:17:12.977891,Jamison Saiquan 203-F-28,https://basketball.eurobasket.com/player/Jamison-Saiquan/407765,Saiquan Jamison,USA,203,F,28,25,16.6,29.1,10.0,11.1,4.5,6.6,1.1,0.2,1.0,2.2,3.0,2.2,73.3,5.8,3.8,65.5,0.3,0.1,33.3,1.6,Wels,WELS,https://basketball.eurobasket.com/team/BC-Raiffeisen-Flyers-Wels/1121
Austria,BSL,2025-2026,2026-05-07T12:17:13.235492,Jankovits David 188-SG-19,https://basketball.eurobasket.com/player/Jankovits-David/732628,David Jankovits,AUT,188,SG,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:13.476607,Jarumbauskas Simas 200-F-26,https://basketball.eurobasket.com/player/Jarumbauskas-Simas/437680,Simas Jarumbauskas,LTU,200,F,26,9,11.4,25.3,11.9,6.9,1.8,5.1,3.7,0.7,2.3,3.9,4.2,2.4,57.1,7.2,3.9,54.2,2.0,0.6,30.0,3.6,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:13.723008,Javaragic Eris 185-G-18,https://basketball.eurobasket.com/player/Javaragic-Eris/722123,Eris Javaragic,AUT,185,G,18,11,-0.1,6.1,0.5,0.5,0.4,0.2,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.3,60.0,0.3,0.0,0.0,0.4,Wels,WELS,https://basketball.eurobasket.com/team/BC-Raiffeisen-Flyers-Wels/1121
Austria,BSL,2025-2026,2026-05-07T12:17:13.969474,Johnson Deante 203-C-26,https://basketball.eurobasket.com/player/Johnson-Deante/480432,Deante Johnson,USA,203,C,26,10,9.2,22.8,10.3,5.9,1.6,4.3,0.3,1.2,0.3,2.2,3.9,3.2,82.1,5.0,2.5,50.0,2.5,0.7,28.0,1.6,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:14.216203,Jones Andrew 193-G-28,https://basketball.eurobasket.com/player/Jones-Andrew/398602,Andrew Jones,USA,193,G,28,25,19.4,30.5,20.7,5.3,1.2,4.1,3.7,0.3,1.4,2.6,4.8,4.1,85.4,8.6,5.0,58.1,5.1,2.2,43.1,2.2,Kapfenberg,KAPF,https://basketball.eurobasket.com/team/HEFTE-HELFEN-Bulls-Kapfenberg/2082
Austria,BSL,2025-2026,2026-05-07T12:17:14.459420,Jugovic Benjamin 184-G-23,https://basketball.eurobasket.com/player/Jugovic-Benjamin/748960,Benjamin Jugovic,AUT,184,G,23,7,-0.6,3.6,1.0,0.1,0.0,0.1,0.1,0.0,0.0,1.3,0.1,0.1,100.0,0.4,0.4,100.0,0.0,0.0,0.0,0.6,UBSC Graz,UBSC,https://basketball.eurobasket.com/team/UBSC-Raiffeisen-Graz/1385
Austria,BSL,2025-2026,2026-05-07T12:17:14.697351,Kaeferle Sebastian 185-G-29,https://basketball.eurobasket.com/player/Kaeferle-Sebastian/284101,Sebastian Kaeferle,AUT,185,G,29,18,7.2,25.6,7.6,2.6,0.5,2.1,4.2,0.1,1.1,2.9,2.1,1.7,81.0,2.8,1.4,50.0,2.8,1.0,35.7,2.1,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:14.951519,Kaltenbrunner Paul 175-G-18,https://basketball.eurobasket.com/player/Kaltenbrunner-Paul/711892,Paul Kaltenbrunner,AUT,175,G,18,2,0.5,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gmunden,GMUN,https://basketball.eurobasket.com/team/Raiffeisen-Swans-Gmunden/1382
Austria,BSL,2025-2026,2026-05-07T12:17:15.194130,Kerschbaumer Benjamin -C-17,https://basketball.eurobasket.com/player/Kerschbaumer-Benjamin/811934,Benjamin Kerschbaumer,AUT,,,,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:15.439467,Knessl Jonathan 190-G-26,https://basketball.eurobasket.com/player/Knessl-Jonathan/401752,Jonathan Knessl,AUT,190,G,26,22,2.1,15.5,4.7,1.6,0.6,1.0,0.9,0.0,0.2,1.9,0.4,0.4,100.0,1.5,0.6,40.0,3.1,1.0,32.3,0.5,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:15.692671,Knor Lukas 201-F-25,https://basketball.eurobasket.com/player/Knor-Lukas/401756,Lukas Knor,AUT,201,F,25,20,1.3,12.7,2.4,2.3,0.6,1.7,1.4,0.3,0.8,2.7,0.6,0.4,66.7,1.2,0.7,58.3,1.5,0.2,13.3,1.1,Eisenstadt,EISE,https://basketball.eurobasket.com/team/Coldmaris-BBC-Nord-Dragonz-Eisenstadt/37257
Austria,BSL,2025-2026,2026-05-07T12:17:15.929879,Koenig Philip 195-G-19,https://basketball.eurobasket.com/player/Koenig-Philip/785757,Philip Koenig,AUT,195,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Austria,BSL,2025-2026,2026-05-07T12:17:16.170472,Koeppel Daniel 210-C-26,https://basketball.eurobasket.com/player/Koeppel-Daniel/369003,Daniel Koeppel,AUT,210,C,26,24,12.2,21.2,9.0,7.6,2.7,5.0,0.4,1.5,0.6,2.9,2.9,2.0,69.0,5.7,3.5,61.4,0.0,0.0,0.0,1.1,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:16.413714,Koeppel Florian 201-F-22,https://basketball.eurobasket.com/player/Koeppel-Florian/555416,Florian Koeppel,AUT,201,F,22,25,2.0,14.7,5.1,2.3,1.1,1.2,0.4,0.0,0.6,2.4,0.4,0.4,100.0,1.8,0.6,33.3,3.0,1.1,36.7,0.8,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:16.658383,Kovacevic Dejan 196-SG-22,https://basketball.eurobasket.com/player/Kovacevic-Dejan/624073,Dejan Kovacevic,AUT,196,SG,22,21,0.1,10.2,3.4,0.4,0.0,0.4,0.3,0.0,0.3,1.2,1.0,0.8,80.0,1.5,0.5,33.3,1.5,0.5,33.3,0.9,Wels,WELS,https://basketball.eurobasket.com/team/BC-Raiffeisen-Flyers-Wels/1121
Austria,BSL,2025-2026,2026-05-07T12:17:16.910225,Kress Nathaniel 187-G-19,https://basketball.eurobasket.com/player/Kress-Nathaniel/660398,Nathaniel Kress,AUT,187,G,19,20,3.0,12.6,4.2,1.2,0.3,0.9,1.9,0.1,0.8,1.7,1.4,1.1,78.6,2.1,1.1,52.4,1.3,0.4,30.8,1.2,St.Poelten,ST.P,https://basketball.eurobasket.com/team/SKN-St-Poelten-Basketball/672
Austria,BSL,2025-2026,2026-05-07T12:17:17.159762,Krstic Nemanja 205-F-33,https://basketball.eurobasket.com/player/Krstic-Nemanja/177771,Nemanja Krstic,SRB,205,F,33,21,5.4,22.1,9.8,2.5,1.2,1.2,0.8,0.1,0.4,2.0,2.5,1.7,68.0,4.3,2.6,60.5,3.3,1.0,30.3,1.4,Kapfenberg,KAPF,https://basketball.eurobasket.com/team/HEFTE-HELFEN-Bulls-Kapfenberg/2082
Austria,BSL,2025-2026,2026-05-07T12:17:17.418224,Kuehteubl Nils 190-G-24,https://basketball.eurobasket.com/player/Kuehteubl-Nils/579851,Nils Kuehteubl,AUT,190,G,24,18,1.6,11.1,3.1,1.3,0.8,0.5,0.3,0.1,0.3,1.1,0.6,0.4,66.7,1.1,0.7,63.6,1.8,0.4,22.2,0.6,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:17.682126,Landesberg Sylven 198-G/F-36,https://basketball.eurobasket.com/player/Landesberg-Sylven/155281,Sylven Landesberg,,198,G/F,36,9,13.3,31.4,22.2,4.3,1.0,3.3,1.2,0.3,1.0,3.0,9.2,7.2,78.3,9.6,4.7,49.0,5.1,1.9,37.3,2.7,Klosterneuburg,KLOS,https://basketball.eurobasket.com/team/BK-Karbon-X-Dukes-Klosterneuburg/1120
Austria,BSL,2025-2026,2026-05-07T12:17:17.947893,Laput Zach 193-G,https://basketball.eurobasket.com/player/Laput-Zach/581945,Zach Laput,USA,193,G,,24,13.3,31.3,13.6,5.1,1.8,3.3,3.2,0.0,1.0,2.0,2.8,2.2,78.6,5.6,3.1,55.4,4.4,1.7,38.6,2.4,UBSC Graz,UBSC,https://basketball.eurobasket.com/team/UBSC-Raiffeisen-Graz/1385
Austria,BSL,2025-2026,2026-05-07T12:17:18.216972,Lasenbergs Edgars 187-PG-31,https://basketball.eurobasket.com/player/Lasenbergs-Edgars/245443,Edgars Lasenbergs,LAT,187,PG,31,23,15.7,32.0,16.4,3.9,0.5,3.4,6.8,0.0,1.4,2.8,5.4,4.3,79.6,3.0,1.5,50.0,8.1,3.0,37.0,3.0,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:18.479592,Leindecker Felix 183-G-27,https://basketball.eurobasket.com/player/Leindecker-Felix/522650,Felix Leindecker,AUT,183,G,27,4,3.8,23.3,5.5,2.3,0.3,2.0,2.0,0.0,0.0,1.5,1.3,1.3,100.0,1.8,0.3,16.7,2.8,1.3,46.4,2.5,Furstenfeld,FURS,https://basketball.eurobasket.com/team/CITIES-Panthers-Furstenfeld/1381
Austria,BSL,2025-2026,2026-05-07T12:17:18.753023,Lendl Julius 185-G-20,https://basketball.eurobasket.com/player/Lendl-Julius/710757,Julius Lendl,AUT,185,G,20,6,-1.0,4.5,1.0,0.3,0.2,0.2,0.0,0.0,0.2,0.8,0.3,0.2,66.7,0.3,0.2,66.7,0.8,0.2,25.0,0.7,Klosterneuburg,KLOS,https://basketball.eurobasket.com/team/BK-Karbon-X-Dukes-Klosterneuburg/1120
Austria,BSL,2025-2026,2026-05-07T12:17:19.044795,Lobreau-Bikindou Ryan 201-F/C-25,https://basketball.eurobasket.com/player/Lobreau-Bikindou-Ryan/573262,Ryan Lobreau-Bikindou,FRA,201,F/C,25,12,4.9,18.3,6.2,4.1,1.6,2.5,0.5,0.3,0.5,2.8,2.6,1.3,50.0,3.8,2.4,63.2,0.0,0.0,0.0,1.3,Kapfenberg,KAPF,https://basketball.eurobasket.com/team/HEFTE-HELFEN-Bulls-Kapfenberg/2082
Austria,BSL,2025-2026,2026-05-07T12:17:19.325547,Lohr Jakob 195-F-24,https://basketball.eurobasket.com/player/Lohr-Jakob/476910,Jakob Lohr,AUT,195,F,24,22,8.0,30.6,11.1,3.4,0.4,3.0,1.2,0.2,0.9,1.9,2.0,1.6,80.0,4.6,2.5,54.3,4.4,1.5,34.1,1.5,Gmunden,GMUN,https://basketball.eurobasket.com/team/Raiffeisen-Swans-Gmunden/1382
Austria,BSL,2025-2026,2026-05-07T12:17:19.591953,Love Brandon 208-F,https://basketball.eurobasket.com/player/Love-Brandon/601961,Brandon Love,USA,208,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Austria,BSL,2025-2026,2026-05-07T12:17:19.872144,Love Loudon 203-C-28,https://basketball.eurobasket.com/player/Love-Loudon/403268,Loudon Love,USA,203,C,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Austria,BSL,2025-2026,2026-05-07T12:17:20.122530,Lynch Nic 211-C-26,https://basketball.eurobasket.com/player/Lynch-Nic/481218,Nic Lynch,,211,C,26,25,14.3,26.4,13.1,8.0,1.8,6.2,0.8,0.5,0.5,2.9,2.5,2.0,80.0,6.0,3.4,56.7,3.1,1.4,45.2,1.1,UBSC Graz,UBSC,https://basketball.eurobasket.com/team/UBSC-Raiffeisen-Graz/1385
Austria,BSL,2025-2026,2026-05-07T12:17:20.353133,Maddox Darius 196-G,https://basketball.eurobasket.com/player/Maddox-Darius/501325,Darius Maddox,USA,196,G,,3,3.7,17.7,5.0,2.7,1.3,1.3,0.7,0.7,0.7,1.7,0.7,0.3,42.9,3.0,1.3,43.3,2.0,0.7,35.0,1.0,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:20.598124,Mahalbasic Rasid 210-C-35,https://basketball.eurobasket.com/player/Mahalbasic-Rasid/108016,Rasid Mahalbasic,,210,C,35,20,20.2,26.5,16.0,7.4,1.7,5.7,5.0,0.7,0.6,2.4,5.4,4.0,74.1,7.4,5.3,71.6,1.1,0.5,45.5,2.9,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:20.842246,Manjgo Mirza 179-PG-30,https://basketball.eurobasket.com/player/Manjgo-Mirza/337070,Mirza Manjgo,BIH,179,PG,30,22,1.4,22.9,4.8,1.3,0.2,1.1,1.4,0.0,0.5,2.1,0.4,0.3,75.0,1.0,0.3,30.0,4.2,1.3,31.0,0.9,Furstenfeld,FURS,https://basketball.eurobasket.com/team/CITIES-Panthers-Furstenfeld/1381
Austria,BSL,2025-2026,2026-05-07T12:17:51.944493,Martinez Ian 190-G-25,https://basketball.eurobasket.com/player/Martinez-Ian/444658,Ian Martinez,CRC,190,G,25,8,11.6,24.8,16.0,2.3,0.3,2.0,3.6,0.4,0.6,2.8,4.6,4.0,87.0,6.3,4.1,65.1,4.3,1.3,30.2,2.8,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:52.175726,McCaw Justin 190-G-27,https://basketball.eurobasket.com/player/McCaw-Justin/371146,Justin McCaw,,190,G,27,3,-0.3,3.0,1.0,0.3,0.0,0.3,0.0,0.0,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,30.0,0.0,Kapfenberg,KAPF,https://basketball.eurobasket.com/team/HEFTE-HELFEN-Bulls-Kapfenberg/2082
Austria,BSL,2025-2026,2026-05-07T12:17:52.421956,Michel Niklas 180-G-20,https://basketball.eurobasket.com/player/Michel-Niklas/660400,Niklas Michel,AUT,180,G,20,23,1.7,11.1,3.2,0.8,0.2,0.6,0.8,0.0,0.3,1.2,0.6,0.6,100.0,1.2,0.6,50.0,1.4,0.5,35.7,0.6,UBSC Graz,UBSC,https://basketball.eurobasket.com/team/UBSC-Raiffeisen-Graz/1385
Austria,BSL,2025-2026,2026-05-07T12:17:52.664740,Mikyska Tomas 201-F-26,https://basketball.eurobasket.com/player/Mikyska-Tomas/369032,Tomas Mikyska,CZE,201,F,26,14,6.9,25.0,9.9,4.1,2.1,1.9,1.2,0.4,0.8,3.8,2.4,1.9,79.2,5.9,3.4,57.6,1.6,0.4,25.0,1.9,St.Poelten,ST.P,https://basketball.eurobasket.com/team/SKN-St-Poelten-Basketball/672
Austria,BSL,2025-2026,2026-05-07T12:17:52.914551,Mladenov Borislav 202-SG-26,https://basketball.eurobasket.com/player/Mladenov-Borislav/448403,Borislav Mladenov,,202,SG,26,13,20.4,34.4,19.2,7.4,1.7,5.7,5.1,1.6,1.8,2.4,4.7,2.2,46.8,8.5,5.8,68.2,6.0,1.8,30.0,2.8,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:53.159306,Mladenovic Uros 190-G-19,https://basketball.eurobasket.com/player/Mladenovic-Uros/713228,Uros Mladenovic,AUT,190,G,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gmunden,GMUN,https://basketball.eurobasket.com/team/Raiffeisen-Swans-Gmunden/1382
Austria,BSL,2025-2026,2026-05-07T12:17:53.421050,Monroe Kris 203-F-27,https://basketball.eurobasket.com/player/Monroe-Kris/474361,Kris Monroe,USA,203,F,27,23,14.0,29.4,16.3,6.7,2.2,4.4,1.2,0.1,1.0,2.4,3.0,2.4,80.0,6.7,3.9,58.2,5.4,2.0,37.0,2.0,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:53.658130,Moors James 208-F/C-26,https://basketball.eurobasket.com/player/Moors-James/475923,James Moors,NZL,208,F/C,26,15,19.1,28.0,15.1,10.7,1.9,8.8,1.9,0.7,0.3,1.5,4.4,2.3,52.3,10.5,6.0,57.1,0.9,0.3,33.3,1.5,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:53.903544,Murkey Ade 196-G-28,https://basketball.eurobasket.com/player/Murkey-Ade/402519,Ade Murkey,USA,196,G,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:54.161950,Novas Mateo Carlos 198-F/G-34,https://basketball.eurobasket.com/player/Novas-Mateo-Carlos/131091,Carlos Novas Mateo,DOM,198,F/G,34,6,0.7,15.8,5.7,1.2,0.3,0.8,0.7,0.0,0.3,1.8,1.2,0.8,66.7,2.7,1.2,44.4,2.7,0.8,29.6,1.7,,,
Austria,BSL,2025-2026,2026-05-07T12:17:54.402682,Oguamalam Noah 200-C-23,https://basketball.eurobasket.com/player/Oguamalam-Noah/524308,Noah Oguamalam,AUT,200,C,23,19,2.8,16.7,3.4,2.8,1.4,1.5,0.7,0.4,0.5,2.6,0.8,0.3,37.5,2.9,1.6,55.2,0.0,0.0,0.0,0.6,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:54.650261,Okoro Simon 210-C-22,https://basketball.eurobasket.com/player/Okoro-Simon/624437,Simon Okoro,AUT,210,C,22,10,0.9,11.5,2.0,3.2,1.2,2.0,0.1,0.3,0.1,2.7,0.6,0.2,33.3,1.7,0.9,52.9,0.0,0.0,0.0,0.9,Kapfenberg,KAPF,https://basketball.eurobasket.com/team/HEFTE-HELFEN-Bulls-Kapfenberg/2082
Austria,BSL,2025-2026,2026-05-07T12:17:54.891793,Onyemaechi Jamie 180-PG-20,https://basketball.eurobasket.com/player/Onyemaechi-Jamie/640697,Jamie Onyemaechi,AUT,180,PG,20,14,1.8,7.6,2.4,0.4,0.1,0.3,0.2,0.0,0.1,0.1,0.1,0.1,100.0,0.6,0.4,66.7,1.4,0.5,35.7,0.1,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:55.136115,Ossana Daniel 203-C-18,https://basketball.eurobasket.com/player/Ossana-Daniel/713225,Daniel Ossana,AUT,203,C,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Austria,BSL,2025-2026,2026-05-07T12:17:55.381456,Paar Chase 210-C-26,https://basketball.eurobasket.com/player/Paar-Chase/505583,Chase Paar,USA,210,C,26,25,10.4,23.5,8.3,6.1,2.3,3.8,1.4,1.0,1.3,2.7,3.2,2.0,62.5,5.2,3.1,59.6,0.2,0.0,0.0,1.7,UBSC Graz,UBSC,https://basketball.eurobasket.com/team/UBSC-Raiffeisen-Graz/1385
Austria,BSL,2025-2026,2026-05-07T12:17:55.623273,Palanci Rojhat,https://basketball.eurobasket.com/player/Palanci-Rojhat/817449,Rojhat Palanci,AUT,,,,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Furstenfeld,FURS,https://basketball.eurobasket.com/team/CITIES-Panthers-Furstenfeld/1381
Austria,BSL,2025-2026,2026-05-07T12:17:55.874147,Pallag Mark 208-F-21,https://basketball.eurobasket.com/player/Pallag-Mark/686990,Mark Pallag,HUN,208,F,21,2,2.0,7.5,2.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,100.0,0.5,0.5,100.0,0.0,0.0,0.0,0.5,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:56.118869,Passek Valentin 194-G-19,https://basketball.eurobasket.com/player/Passek-Valentin/748956,Valentin Passek,AUT,194,G,19,2,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Gmunden,GMUN,https://basketball.eurobasket.com/team/Raiffeisen-Swans-Gmunden/1382
Austria,BSL,2025-2026,2026-05-07T12:17:56.363169,Pasterk Valentin 184-G-23,https://basketball.eurobasket.com/player/Pasterk-Valentin/476913,Valentin Pasterk,AUT,184,G,23,24,3.5,19.9,7.3,1.2,0.2,1.0,2.6,0.0,0.6,1.7,1.7,1.4,82.4,3.9,1.8,46.2,3.0,0.8,26.7,1.9,Eisenstadt,EISE,https://basketball.eurobasket.com/team/Coldmaris-BBC-Nord-Dragonz-Eisenstadt/37257
Austria,BSL,2025-2026,2026-05-07T12:17:56.608535,Patekar Edi 202-G-26,https://basketball.eurobasket.com/player/Patekar-Edi/442090,Edi Patekar,AUT,202,G,26,25,6.7,25.3,5.5,4.0,1.5,2.4,1.8,0.8,1.0,2.0,1.6,0.9,56.3,3.4,1.7,50.0,1.6,0.4,25.0,1.0,Oberwart,OBER,https://basketball.eurobasket.com/team/Unger-Steel-Gunners-Oberwart/1380
Austria,BSL,2025-2026,2026-05-07T12:17:56.852539,Pavicevic Marko 209-C-25,https://basketball.eurobasket.com/player/Pavicevic-Marko/442096,Marko Pavicevic,SRB,209,C,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Vienna,VIEN,https://basketball.eurobasket.com/team/BC-Vienna/2913
Austria,BSL,2025-2026,2026-05-07T12:17:57.095576,Pavlic Maj-Ludvik 200-F-21,https://basketball.eurobasket.com/player/Pavlic-Maj-Ludvik/711885,Maj-Ludvik Pavlic,AUT,200,F,21,1,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wels,WELS,https://basketball.eurobasket.com/team/BC-Raiffeisen-Flyers-Wels/1121
Austria,BSL,2025-2026,2026-05-07T12:17:57.340979,Pedersen Olamide 205-C/F-28,https://basketball.eurobasket.com/player/Pedersen-Olamide/490558,Olamide Pedersen,DEN,205,C/F,28,15,10.9,28.7,10.2,7.6,2.1,5.5,2.2,1.5,0.9,3.2,3.9,2.7,69.2,6.5,3.3,50.8,2.1,0.3,14.3,2.5,St.Poelten,ST.P,https://basketball.eurobasket.com/team/SKN-St-Poelten-Basketball/672
Austria,BSL,2025-2026,2026-05-07T12:17:57.583061,Perkovic Boris 190-G-19,https://basketball.eurobasket.com/player/Perkovic-Boris/749725,Boris Perkovic,AUT,190,G,19,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,Traiskirchen,TRAI,https://basketball.eurobasket.com/team/druckat-Traiskirchen-Lions/630
Austria,BSL,2025-2026,2026-05-07T12:17:57.834572,Pils Valentin 185-G-21,https://basketball.eurobasket.com/player/Pils-Valentin/664684,Valentin Pils,AUT,185,G,21,8,4.9,29.9,10.3,3.1,1.0,2.1,2.4,0.1,0.8,3.6,2.9,2.1,72.4,2.5,0.9,36.0,5.5,2.1,38.2,2.4,Furstenfeld,FURS,https://basketball.eurobasket.com/team/CITIES-Panthers-Furstenfeld/1381
Austria,BSL,2025-2026,2026-05-07T12:17:58.074813,Piplits Simon 194-F-20,https://basketball.eurobasket.com/player/Piplits-Simon/795300,Simon Piplits,AUT,194,F,20,3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.3,Klosterneuburg,KLOS,https://basketball.eurobasket.com/team/BK-Karbon-X-Dukes-Klosterneuburg/1120
