# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 483
# Qualified players exported: 228
# Total stints used: 6533
# Garbage time stints excluded: 299
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Greenwich Titans Senior Men,4,Lance Macaraig,326,-1.08,-3.55,-4.63
London Elite Senior Men I,11,Dylan Magloire,263,-2.38,-2.37,-4.74
Oxford Hoops Senior Men,10,Mukhtar Adelakun,592,-4.04,-0.78,-4.83
Teesside Lions Senior Men,2,Zakariah Missouri,1322,-1.8,-3.05,-4.85
Sheffield Sharks Senior Men,0,Tyler Lister,673,-2.88,-2.01,-4.88
Birmingham City University Senior Men,2,Muslim Mahamoud,403,-4.17,-0.81,-4.98
Birmingham City University Senior Men,9,Damian Ogodan,844,-1.61,-3.61,-5.22
Sheffield Sharks Senior Men,15,Courtney Alexander,635,-3.04,-2.22,-5.26
Cardiff Met Archers Senior Men I,4,Casey Smith,863,-2.6,-2.77,-5.36
Cardiff Met Archers Senior Men I,5,Mark James,873,-3.16,-2.26,-5.42
Greenwich Titans Senior Men,2,Hassan Yusuf,520,-3.14,-2.29,-5.43
Cardiff Met Archers Senior Men I,9,Shayne Scruggs,311,-2.35,-3.17,-5.52
St Helens Saints Senior Men,7,Reiss Reynolds,656,-0.91,-5.01,-5.92
Cardiff Met Archers Senior Men I,22,Daniel Koukouravas,326,-3.08,-2.93,-6.02
Greenwich Titans Senior Men,9,Spyridon Mantis,371,-3.1,-3.27,-6.37
Leicester Warriors Senior Men,5,Malik Alechicus Legania,1286,-0.71,-5.71,-6.43
Sheffield Sharks Senior Men,2,Nathaniel Montgomery,518,-2.26,-6.02,-8.28
Sheffield Sharks Senior Men,7,Harrison Wildie,509,-5.75,-4.17,-9.91
