game_id,game_date,team_name,team_code,opponent,home_away,score,opp_score,full_score,p1_score,p2_score,p3_score,p4_score,in_ot,timeouts_left,fouls,attendance,period_type,periods_max,officials,coach,tot_sMinutes,tot_sFieldGoalsMade,tot_sFieldGoalsAttempted,tot_sFieldGoalsPercentage,tot_sThreePointersMade,tot_sThreePointersAttempted,tot_sThreePointersPercentage,tot_sTwoPointersMade,tot_sTwoPointersAttempted,tot_sTwoPointersPercentage,tot_sFreeThrowsMade,tot_sFreeThrowsAttempted,tot_sFreeThrowsPercentage,tot_sReboundsDefensive,tot_sReboundsOffensive,tot_sReboundsTotal,tot_sAssists,tot_sTurnovers,tot_sSteals,tot_sBlocks,tot_sBlocksReceived,tot_sFoulsPersonal,tot_sFoulsOn,tot_sFoulsTotal,tot_sPoints,tot_sPointsFromTurnovers,tot_sPointsSecondChance,tot_sPointsFastBreak,tot_sBenchPoints,tot_sPointsInThePaint,tot_sTimeLeading,tot_sBiggestLead,tot_sBiggestScoringRun,tot_sLeadChanges,tot_sTimesScoresLevel,tot_sFoulsTeam,tot_sReboundsTeam,tot_sReboundsTeamDefensive,tot_sReboundsTeamOffensive,tot_sTurnoversTeam,tot_eff_1,tot_eff_2,tot_eff_3,tot_eff_4,tot_eff_5,tot_eff_6,tot_eff_7
2702542,2025-09-19,Bristol Flyers,BRI,B. Braun Sheffield Sharks,home,78,60,78,25,17,23,13,0,0,6,0,REGULAR,4,referee1: Bob Bhania; referee2: Andy Broughton,Andreas Kapoulas,199:60,28,69,40,15,37,40,13,32,40,7,14,50,38,13,51,26,15,6,2,7,20,13,20,78,9,5,13,21,22,39.25,30,11,0,0,0,7,2,5,2,100,2,61.2,225.5,86,100,100
2702542,2025-09-19,B. Braun Sheffield Sharks,SHE,Bristol Flyers,away,60,78,60,19,13,6,22,0,0,2,0,REGULAR,4,referee1: Bob Bhania; referee2: Andy Broughton,Atiba Lyons,199:60,20,61,32,6,30,20,14,31,45,14,25,56,31,5,36,15,10,7,7,2,13,20,13,60,11,0,15,9,24,0,,10,0,0,0,4,2,2,0,63,2,40.9,166,68,63,63
2702543,2025-09-19,Leicester Riders,Riders,London Lions,home,72,79,72,14,16,18,24,0,0,8,0,REGULAR,4,referee1: Matt Godsall; referee2: Robert Leszczyk; referee3: Monica Wimarska,Rob Paternostro,200:00,24,49,48,7,12,58,17,37,45,17,27,62,21,8,29,15,16,5,2,7,18,24,18,72,7,5,10,21,32,3.7333333333333,3,7,5,1,0,8,5,3,2,72,2,48.9,163.5,71,72,72
2702543,2025-09-19,London Lions,Lions,Leicester Riders,away,79,72,79,18,23,15,23,0,0,6,0,REGULAR,4,referee1: Matt Godsall; referee2: Robert Leszczyk; referee3: Monica Wimarska,Tautvydas Sabonis,200:00,34,70,48,6,24,25,28,46,60,5,12,41,23,17,40,16,13,8,7,2,24,18,24,79,17,17,13,24,50,35.166666666667,13,7,5,1,0,4,1,3,1,94,2,61.1,221,86,94,94
2702544,2025-09-19,Manchester Basketball,MAN,Cheshire Phoenix,home,92,89,92,25,20,18,29,0,0,1,0,REGULAR,4,,Matthew Otten,199:60,33,67,49,10,25,40,23,42,54,16,18,88,29,8,37,15,13,6,1,3,17,15,17,92,14,9,16,19,40,33.466666666667,21,10,10,3,0,1,0,1,0,102,2,69.2,254,97,102,102
2702544,2025-09-19,Cheshire Phoenix,CHE,Manchester Basketball,away,89,92,89,16,22,27,24,0,0,6,0,REGULAR,4,,Ben Thomas,199:60,34,75,45,13,40,32,21,35,60,8,12,66,27,12,39,15,13,6,3,1,15,17,15,89,15,16,6,35,42,4.08,3,11,10,3,0,4,2,2,0,94,2,64.6,242.5,95,94,94
2702545,2025-09-21,Caledonia Gladiators,CAL,Newcastle Eagles,home,104,109,104,23,29,29,13,1,0,9,850,OVERTIME,4,referee1: Bob Bhania; referee2: Lino Figuerido; referee3: Ingus Banckevics,Jonny Bunyan,225:00,40,77,51,13,26,50,27,51,52,11,16,68,29,15,44,21,20,6,3,6,25,16,25,104,8,10,20,47,48,27.351666666667,15,9,2,7,0,6,4,2,0,116,2,76.1,266.5,101,116,116
2702545,2025-09-21,Newcastle Eagles,NEW,Caledonia Gladiators,away,109,104,109,24,22,22,26,1,0,6,850,OVERTIME,4,referee1: Bob Bhania; referee2: Lino Figuerido; referee3: Ingus Banckevics,Marc Steutel,225:00,41,79,51,8,24,33,33,55,60,19,31,61,21,13,34,25,12,11,6,3,16,25,16,109,27,16,23,32,52,14.516666666667,8,9,2,7,0,1,0,1,0,123,2,95,352,129,123,123
2702546,2025-09-23,London Lions,LON,Cheshire Phoenix,home,89,83,89,23,16,19,31,0,0,5,571,REGULAR,4,referee1: Bob Bhania; referee2: Lino Figueriredo; referee3: Jack Davies,Tautvydas Sabonis,199:60,29,59,49,6,18,33,23,41,56,25,31,80,27,11,38,21,16,9,2,1,21,25,21,89,17,8,13,25,38,21.59,15,11,2,2,0,3,2,1,2,107,2,73.4,267,110,107,107
2702546,2025-09-23,Cheshire Phoenix,CHE,London Lions,away,83,89,83,18,23,25,17,0,0,11,571,REGULAR,4,referee1: Bob Bhania; referee2: Lino Figueriredo; referee3: Jack Davies,Ben Thomas,199:60,30,63,47,9,27,33,21,36,58,14,18,77,19,6,25,20,16,9,1,2,25,21,25,83,15,8,20,38,36,16.53,11,12,2,2,0,2,0,2,2,85,2,56.9,175.5,79,85,85
2702547,2025-09-26,Leicester Riders,LEI,B. Braun Sheffield Sharks,home,65,93,65,13,16,17,19,0,0,7,0,REGULAR,4,referee1: Jack Davies,Rob Paternostro,200:00,21,54,38,6,24,25,15,30,50,17,28,60,22,7,29,16,14,4,2,2,14,22,14,65,14,10,8,23,26,0,,6,0,0,0,1,1,0,0,58,2,39.7,148,64,58,58
2702547,2025-09-26,B. Braun Sheffield Sharks,SHE,Leicester Riders,away,93,65,93,28,23,17,25,0,0,7,0,REGULAR,4,referee1: Jack Davies,Atiba Lyons,200:00,35,67,52,12,25,48,23,42,54,11,18,61,30,12,42,20,13,6,2,2,22,14,22,93,13,13,3,29,40,39.733333333333,32,14,0,0,0,3,3,0,1,111,2,74.3,272,101,111,111
2702548,2025-09-26,London Lions,LON,Bristol Flyers,home,72,60,72,21,24,13,14,0,0,6,941,REGULAR,4,referee1: B Bhania; referee2: T Akar; referee3: N Malone,Tautvydas Sabonis,199:60,28,60,46,9,22,40,19,38,50,7,11,63,24,13,37,19,14,8,0,4,19,14,19,72,11,12,7,22,34,39.533333333333,16,10,0,1,0,1,0,1,0,86,2,55.6,196.5,77,86,86
2702548,2025-09-26,Bristol Flyers,BRI,London Lions,away,60,72,60,18,13,19,10,0,0,5,941,REGULAR,4,referee1: B Bhania; referee2: T Akar; referee3: N Malone,Andreas Kapoulas,199:60,20,54,37,6,27,22,14,27,51,14,18,77,22,12,34,7,18,6,4,0,14,19,14,60,12,8,7,15,28,0,,7,0,1,0,4,3,1,3,55,2,33.7,128,60,55,55
2702549,2025-09-26,Newcastle Eagles,NEW,Cheshire Phoenix,home,88,70,88,11,32,18,27,0,0,4,0,REGULAR,4,referee1: Matthew Godsall; referee2: Matthew Armstrong; referee3: Billy Cousins,Marc Steutel,199:60,33,74,44,7,22,31,26,52,50,15,20,75,38,11,49,19,15,6,6,4,19,26,19,88,11,9,21,25,48,29.35,21,12,2,3,0,4,4,0,0,107,2,67.4,269.5,109,107,107
2702549,2025-09-26,Cheshire Phoenix,CHE,Newcastle Eagles,away,70,88,70,18,12,23,17,0,0,8,0,REGULAR,4,referee1: Matthew Godsall; referee2: Matthew Armstrong; referee3: Billy Cousins,Ben Thomas,199:60,24,74,32,9,31,29,15,43,34,13,22,59,32,13,45,13,16,12,4,6,27,18,27,70,4,4,16,30,30,9.2833333333333,8,7,2,3,0,4,3,1,0,69,2,40,115.5,53,69,69
2702550,2025-09-27,Surrey 89ers,SUR,Manchester Basketball,home,94,80,94,23,24,24,23,0,0,2,0,REGULAR,4,referee1: Matthew Godsall; referee2: Monika Winiarska; referee3: Robert Leszczyk,Lloyd Gardner,199:60,33,67,49,11,24,45,22,43,51,17,27,62,28,17,45,25,14,5,2,6,16,23,16,94,8,13,7,23,34,38.6,16,6,0,2,0,6,1,5,0,113,2,80.1,299.5,114,113,113
2702550,2025-09-27,Manchester Basketball,MAN,Surrey 89ers,away,80,94,80,18,22,16,24,0,0,9,0,REGULAR,4,referee1: Matthew Godsall; referee2: Monika Winiarska; referee3: Robert Leszczyk,Matthew Otten,199:60,29,64,45,10,26,38,19,38,50,12,17,70,23,10,33,16,13,9,6,2,23,16,23,80,15,10,15,24,26,0,,6,0,2,0,2,1,1,1,91,2,60.9,201,82,91,91
2702551,2025-09-28,B. Braun Sheffield Sharks,SHE,Newcastle Eagles,home,78,73,78,24,9,21,24,0,0,3,0,REGULAR,4,referee1: Matt Godsall; referee2: Jade Butters; referee3: Monica Uiniarska,Atiba Lyons,199:60,23,64,35,7,24,29,16,40,40,25,30,83,32,12,44,11,17,8,5,4,22,21,22,78,12,10,7,20,32,25.068333333333,10,10,11,7,0,5,2,3,0,83,2,51.8,175.5,77,83,83
2702551,2025-09-28,Newcastle Eagles,NEW,B. Braun Sheffield Sharks,away,73,78,73,19,16,16,22,0,0,6,0,REGULAR,4,referee1: Matt Godsall; referee2: Jade Butters; referee3: Monica Uiniarska,Marc Steutel,199:60,24,66,36,4,20,20,20,46,43,21,30,70,28,13,41,11,14,12,4,5,21,21,21,73,8,9,5,6,34,10.24,5,12,11,7,0,2,2,0,0,76,2,50.4,170,71,76,76
2702554,2025-09-28,Bristol Flyers,BRI,Leicester Riders,home,74,70,74,14,23,18,19,0,0,3,0,REGULAR,4,referee1: Bob Bhania; referee2: Robert Leszczyk; referee3: Andy Broughton,Andreas Kapoulas,199:60,28,69,40,8,29,27,20,40,50,10,18,55,32,10,42,15,9,9,1,3,13,14,13,74,17,9,14,14,40,8.5666666666667,9,10,1,3,0,1,0,1,1,83,2,56.3,223,81,83,83
2702554,2025-09-28,Leicester Riders,LEI,Bristol Flyers,away,70,74,70,28,14,14,14,0,0,5,0,REGULAR,4,referee1: Bob Bhania; referee2: Robert Leszczyk; referee3: Andy Broughton,Rob Paternostro,199:60,24,64,37,11,31,35,13,33,39,11,12,91,34,8,42,15,16,5,3,1,14,13,14,70,6,8,7,7,22,30.05,14,11,1,3,0,6,4,2,0,78,2,46.2,185.5,76,78,78
2702557,2025-09-28,Cheshire Phoenix,CHE,Caledonia Gladiators,home,108,96,108,27,33,25,23,0,0,3,0,REGULAR,4,referee1: Lino Figueiredo; referee2: Jonathan Vickerstaff; referee3: Ingus Baneviks,Ben Thomas,199:60,38,81,46,18,43,41,20,38,52,14,15,93,24,18,42,25,12,12,2,3,14,18,14,108,17,7,6,46,38,36.883333333333,21,10,8,3,0,4,4,0,1,133,2,99.2,350,133,133,133
2702557,2025-09-28,Caledonia Gladiators,CAL,Cheshire Phoenix,away,96,108,96,25,21,31,19,0,0,6,0,REGULAR,4,referee1: Lino Figueiredo; referee2: Jonathan Vickerstaff; referee3: Ingus Baneviks,Jonny Bunyan,199:60,33,64,51,17,34,50,16,30,53,13,18,72,24,7,31,22,15,7,3,2,19,13,19,96,11,5,10,40,22,1.1166666666667,2,11,8,3,0,3,2,1,0,108,2,76.4,261.5,99,108,108
2702560,2025-10-04,Surrey 89ers,SUR,Bristol Flyers,home,66,96,66,15,18,13,20,0,0,6,0,REGULAR,4,referee1: Tahir Akar; referee2: Beyti Ozgur; referee3: Matthew Godsall,Lloyd Gardner,199:60,24,70,34,9,34,26,15,36,41,9,17,52,29,15,44,14,20,8,3,1,22,19,22,66,11,6,8,25,30,2.0833333333333,3,7,3,1,0,2,1,1,0,61,2,33.7,119.5,57,61,61
2702560,2025-10-04,Bristol Flyers,BRI,Surrey 89ers,away,96,66,96,29,18,23,26,0,0,7,0,REGULAR,4,referee1: Tahir Akar; referee2: Beyti Ozgur; referee3: Matthew Godsall,Andreas Kapoulas,199:60,38,81,46,6,22,27,32,59,54,14,23,60,32,20,52,26,12,16,1,3,19,22,19,96,21,20,22,32,62,36.866666666667,36,19,3,1,0,8,6,2,0,127,2,89.8,346,127,127,127
2702563,2025-10-05,Manchester Basketball,MAN,Leicester Riders,home,87,72,87,16,23,20,28,0,0,5,0,REGULAR,4,referee1: Jonnie Vickerstaff; referee2: Lino Figueiredo; referee3: Joan Laplana,Matthew Otten,199:60,33,78,42,13,34,38,20,44,45,8,16,50,26,18,44,18,13,11,4,2,22,15,22,87,17,15,6,37,36,18.933333333333,18,15,10,4,0,6,2,4,0,98,2,67.4,231.5,88,98,98
2702563,2025-10-05,Leicester Riders,LEI,Manchester Basketball,away,72,87,72,22,18,14,18,0,0,5,0,REGULAR,4,referee1: Jonnie Vickerstaff; referee2: Lino Figueiredo; referee3: Joan Laplana,Rob Paternostro,199:60,23,55,41,7,26,26,16,29,55,19,27,70,32,9,41,12,22,12,2,4,16,21,16,72,10,9,12,12,28,19.15,12,8,10,4,0,1,1,0,1,77,2,48.8,187.5,77,77,77
2702566,2025-10-05,B. Braun Sheffield Sharks,SHE,Caledonia Gladiators,home,77,71,77,16,20,17,24,0,0,4,0,REGULAR,4,referee1: Matthew Godsall; referee2: Jose Fuentes; referee3: Ian Pursglove,Atiba Lyons,200:00,28,66,42,5,23,21,23,43,53,16,21,76,30,8,38,14,10,7,3,3,11,18,11,77,5,13,7,35,44,35.9,18,7,3,2,0,4,3,1,0,86,2,59.1,238.5,90,86,86
2702566,2025-10-05,Caledonia Gladiators,CAL,B. Braun Sheffield Sharks,away,71,77,71,10,20,13,28,0,0,3,0,REGULAR,4,referee1: Matthew Godsall; referee2: Jose Fuentes; referee3: Ian Pursglove,Jonny Bunyan,200:00,27,74,36,7,30,23,20,44,45,10,15,66,30,19,49,13,12,7,3,3,18,11,19,71,12,16,6,24,32,0.41666666666667,2,10,3,2,1,11,3,8,0,79,2,49.3,185.5,69,79,79
2719734,2025-10-10,Newcastle Eagles,NEW,London Lions,home,77,82,77,16,25,21,15,0,0,6,2450,REGULAR,4,referee1: Paul Walton; referee2: Jonathan Vickerstaff; referee3: Matthew Armstrong,Marc Steutel,199:60,23,56,41,4,13,30,19,43,44,27,32,84,15,8,23,10,12,10,2,2,18,26,19,77,10,9,11,16,30,0.45,1,9,2,0,1,5,3,2,3,72,2,54.3,167,78,72,72
2719734,2025-10-10,London Lions,LON,Newcastle Eagles,away,82,77,82,24,20,20,18,0,0,5,2450,REGULAR,4,referee1: Paul Walton; referee2: Jonathan Vickerstaff; referee3: Matthew Armstrong,Tautvydas Sabonis,199:60,31,53,58,6,13,46,25,40,62,14,21,66,24,9,33,18,18,7,2,2,26,18,28,82,10,9,9,25,50,39.15,13,10,2,0,2,3,3,0,1,95,2,60.6,213,85,95,95
2702572,2025-10-11,Surrey 89ers,SUR,Caledonia Gladiators,home,85,100,85,12,19,26,28,0,0,7,0,REGULAR,4,referee1: Tahir Akar; referee2: Noel Malone; referee3: Bob Bhania,Lloyd Gardner,199:60,32,79,40,6,29,20,26,50,52,15,24,62,14,20,34,14,10,12,1,1,16,17,16,85,18,18,17,17,52,1.7666666666667,1,8,4,3,0,3,0,3,0,80,2,63.2,215,80,80,80
2702572,2025-10-11,Caledonia Gladiators,CAL,Surrey 89ers,away,100,85,100,20,28,26,26,0,0,4,0,REGULAR,4,referee1: Tahir Akar; referee2: Noel Malone; referee3: Bob Bhania,Jonny Bunyan,199:60,35,55,63,14,21,66,21,34,61,16,19,84,29,6,35,23,21,5,1,1,17,16,17,100,7,4,19,28,40,35.266666666667,20,10,4,3,0,5,3,2,0,120,2,81.2,310,118,120,120
2702576,2025-10-12,Cheshire Phoenix,CHE,B. Braun Sheffield Sharks,home,90,87,90,26,19,21,24,0,0,1,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Lino Figueiredo; referee3: Jade Butters,Ben Thomas,199:60,33,74,44,14,39,35,19,35,54,10,14,71,21,16,37,18,12,10,1,1,17,14,18,90,17,11,7,19,36,17.59,11,11,8,17,1,4,3,1,0,99,2,71.8,247,94,99,99
2702576,2025-10-12,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,away,87,90,87,20,25,24,18,0,0,3,0,REGULAR,4,referee1: Ingus Bankevics; referee2: Lino Figueiredo; referee3: Jade Butters,Atiba Lyons,199:60,32,60,53,9,23,39,23,37,62,14,18,77,28,7,35,15,14,3,1,1,14,16,14,87,10,9,4,27,40,11.051666666667,8,14,8,17,0,1,1,0,1,95,2,64.1,253.5,96,95,95
2702552,2025-10-17,Leicester Riders,LEI,Newcastle Eagles,home,91,77,91,39,20,18,14,0,0,5,0,REGULAR,4,referee1: Bob Bhania; referee2: Tahir Akar; referee3: Beyti Ozgur,Rob Paternostro,199:60,34,68,50,11,28,39,23,40,57,12,14,85,32,9,41,28,17,10,5,2,15,14,15,91,23,7,21,29,44,39.766666666667,30,11,0,0,0,1,0,1,0,122,2,82.2,323.5,119,122,122
2702552,2025-10-17,Newcastle Eagles,NEW,Leicester Riders,away,77,91,77,16,20,22,19,0,0,2,0,REGULAR,4,referee1: Bob Bhania; referee2: Tahir Akar; referee3: Beyti Ozgur,Marc Steutel,199:60,30,74,40,6,20,30,24,54,44,11,15,73,26,14,40,15,14,11,2,5,14,15,14,77,9,14,17,20,44,0,,11,0,0,0,6,3,3,0,83,2,56.5,212,79,83,83
2702579,2025-10-17,Caledonia Gladiators,CAL,Bristol Flyers,home,91,93,91,21,27,25,18,0,0,6,854,REGULAR,4,referee1: Ingus Bankevics; referee2: Matthew Armstrong; referee3: Lino Figueiredo,Jonny Bunyan,199:60,38,72,52,9,31,29,29,41,70,6,9,66,25,9,34,19,15,10,4,3,24,13,24,91,17,8,17,33,42,6.8733333333333,5,9,12,6,0,3,2,1,2,106,2,69.9,246.5,91,106,106
2702579,2025-10-17,Bristol Flyers,BRI,Caledonia Gladiators,away,93,91,93,24,31,20,18,0,0,4,854,REGULAR,4,referee1: Ingus Bankevics; referee2: Matthew Armstrong; referee3: Lino Figueiredo,Andreas Kapoulas,199:60,29,58,50,12,24,50,17,34,50,23,35,65,23,10,33,21,13,6,3,4,14,23,14,93,10,7,11,19,32,28.866666666667,13,10,12,6,0,2,2,0,2,102,2,77.3,277,106,102,102
2702558,2025-10-19,Cheshire Phoenix,CHE,Newcastle Eagles,home,91,85,91,24,23,22,22,0,0,5,0,REGULAR,4,referee1: Matthew Godsall; referee2: Robert Leszczyk; referee3: Monika Winiarska,Ben Thomas,199:60,33,64,51,11,27,40,22,37,59,14,19,73,35,7,42,10,13,2,4,2,21,19,21,91,12,10,10,50,44,17.983333333333,11,10,10,8,0,5,2,3,1,100,2,63.2,238.5,95,100,100
2702558,2025-10-19,Newcastle Eagles,NEW,Cheshire Phoenix,away,85,91,85,28,19,17,21,0,0,5,0,REGULAR,4,referee1: Matthew Godsall; referee2: Robert Leszczyk; referee3: Monika Winiarska,Marc Steutel,199:60,29,67,43,7,19,36,22,48,45,20,28,71,25,8,33,15,7,4,2,4,19,20,19,85,7,6,8,32,42,17.851666666667,8,7,10,8,0,6,3,3,0,86,2,60.9,208.5,83,86,86
2702616,2025-10-19,London Lions,LON,Caledonia Gladiators,home,81,73,81,21,24,19,17,0,0,7,0,REGULAR,4,referee1: Noel Malone; referee2: Bob Bhania; referee3: Jack Davies,Tautvydas Sabonis,199:60,32,68,47,5,21,23,27,47,57,12,17,70,23,14,37,21,10,7,4,1,19,13,19,81,20,11,15,35,50,38.966666666667,9,7,0,2,0,1,0,1,0,99,2,67.8,253.5,92,99,99
2702616,2025-10-19,Caledonia Gladiators,CAL,London Lions,away,73,81,73,15,23,21,14,0,0,6,0,REGULAR,4,referee1: Noel Malone; referee2: Bob Bhania; referee3: Jack Davies,Jonny Bunyan,199:60,26,58,44,5,19,26,21,39,53,16,17,94,25,7,32,12,15,5,1,4,13,19,13,73,12,11,3,16,32,0,,7,0,2,0,3,2,1,2,75,2,48.7,185.5,77,75,75
2702561,2025-10-24,Bristol Flyers,BRI,Cheshire Phoenix,home,86,95,86,13,24,24,25,0,0,6,0,REGULAR,4,referee1: Noel Malone; referee2: Tahir Akar; referee3: Andy Broughton,Andreas Kapoulas,199:60,31,71,43,7,26,26,24,45,53,17,21,80,29,10,39,17,12,8,4,2,22,21,22,86,17,6,16,25,42,0.35,2,6,1,1,0,5,4,1,0,98,2,64.7,230.5,95,98,98
2702561,2025-10-24,Cheshire Phoenix,CHE,Bristol Flyers,away,95,86,95,27,21,21,26,0,0,5,0,REGULAR,4,referee1: Noel Malone; referee2: Tahir Akar; referee3: Andy Broughton,Ben Thomas,199:60,33,71,46,13,36,36,20,35,57,16,24,66,31,13,44,20,13,7,2,4,21,22,21,95,17,17,29,44,36,38.15,15,11,1,1,0,2,0,2,0,109,2,74.7,264.5,106,109,109
2702564,2025-10-24,Surrey 89ers,SUR,Leicester Riders,home,78,80,78,26,19,19,14,0,0,4,0,REGULAR,4,referee1: Bob Bhania; referee2: Steve Stredwick; referee3: Hojj Fozi,Lloyd Gardner,199:60,29,67,43,9,29,31,20,38,52,11,17,64,27,11,38,21,9,5,1,2,16,16,16,78,14,8,13,25,38,17.088333333333,7,7,19,12,0,1,0,1,0,90,2,61.1,229.5,88,90,90
2702564,2025-10-24,Leicester Riders,LEI,Surrey 89ers,away,80,78,80,24,25,12,19,0,0,5,0,REGULAR,4,referee1: Bob Bhania; referee2: Steve Stredwick; referee3: Hojj Fozi,Rob Paternostro,199:60,27,58,46,12,30,40,15,28,53,14,15,93,27,4,31,19,11,5,2,1,16,16,16,80,9,2,15,26,24,15.82,6,8,19,12,0,2,1,1,0,94,2,63,227,93,94,94
2702567,2025-10-26,Manchester Basketball,MAN,Surrey 89ers,home,90,95,90,26,20,20,24,0,0,10,0,REGULAR,4,referee1: Bob Bhania; referee2: Matthew Godsall; referee3: Jack Davies,Matthew Otten,199:60,32,71,45,13,30,43,19,41,46,13,17,76,19,16,35,22,10,7,1,3,20,14,20,90,13,22,8,32,36,16.936666666667,7,8,22,10,0,2,0,2,1,102,2,73.5,240.5,93,102,102
2702567,2025-10-26,Surrey 89ers,SUR,Manchester Basketball,away,95,90,95,24,24,24,23,0,0,5,0,REGULAR,4,referee1: Bob Bhania; referee2: Matthew Godsall; referee3: Jack Davies,Lloyd Gardner,199:60,32,62,51,9,23,39,23,39,58,22,27,81,26,13,39,23,11,6,3,1,14,20,14,95,11,13,6,25,46,20.53,9,11,22,10,0,3,1,2,0,120,2,86.9,330.5,125,120,120
2702570,2025-10-26,Caledonia Gladiators,CAL,London Lions,home,51,96,51,6,9,15,21,0,0,5,576,REGULAR,4,referee1: Jonathan Vickerstaff; referee2: Lino Figueiredo; referee3: Ingus Bankevics,Jonny Bunyan,199:60,18,56,32,3,16,18,15,40,37,12,20,60,17,14,31,10,17,4,1,2,13,22,13,51,6,11,4,7,28,0,,7,0,0,0,3,2,1,0,34,2,20.2,75.5,41,34,34
2702570,2025-10-26,London Lions,LON,Caledonia Gladiators,away,96,51,96,27,22,28,19,0,0,5,576,REGULAR,4,referee1: Jonathan Vickerstaff; referee2: Lino Figueiredo; referee3: Ingus Bankevics,Tautvydas Sabonis,199:60,36,57,63,14,28,50,22,29,75,10,11,90,27,4,31,30,9,9,2,1,22,13,22,96,21,2,10,41,36,39.733333333333,48,14,0,0,0,2,1,1,0,137,2,94.6,338,127,137,137
2702573,2025-10-26,Cheshire Phoenix,CHE,B. Braun Sheffield Sharks,home,114,95,114,26,31,25,32,0,0,4,0,REGULAR,4,referee1: Beyti Ozgur; referee2: Tahir Akar; referee3: Matthew Armstrong,Ben Thomas,199:60,31,64,48,12,32,37,19,32,59,40,49,81,33,10,43,23,8,4,1,2,22,31,22,114,12,14,14,54,38,15.2,19,15,10,7,0,2,1,1,1,135,2,98.9,344,141,135,135
2702573,2025-10-26,B. Braun Sheffield Sharks,SHE,Cheshire Phoenix,away,95,114,95,30,31,23,11,0,0,11,0,REGULAR,4,referee1: Beyti Ozgur; referee2: Tahir Akar; referee3: Matthew Armstrong,Atiba Lyons,199:60,32,65,49,16,31,51,16,34,47,15,21,71,28,2,30,21,10,4,2,1,35,21,37,95,12,2,6,12,28,22.363333333333,16,8,10,7,2,1,1,0,0,103,2,65.8,187,84,103,103
2702553,2025-10-31,Newcastle Eagles,NEW,Bristol Flyers,home,83,87,83,14,22,24,23,0,0,6,0,REGULAR,4,referee1: Christopher Dodds; referee2: Bartek Rasinski; referee3: Nicholas Nassi,Marc Steutel,199:60,32,67,47,5,20,25,27,47,57,14,22,63,18,8,26,19,11,13,2,3,24,20,24,83,22,12,12,30,46,11.233333333333,6,7,5,8,0,2,0,2,0,89,2,63.8,205.5,82,89,89
2702553,2025-10-31,Bristol Flyers,BRI,Newcastle Eagles,away,87,83,87,23,18,17,29,0,0,6,0,REGULAR,4,referee1: Christopher Dodds; referee2: Bartek Rasinski; referee3: Nicholas Nassi,Andreas Kapoulas,199:60,30,56,53,7,17,41,23,39,58,20,27,74,32,11,43,16,17,8,3,2,20,24,20,87,15,7,18,25,42,24.716666666667,13,10,5,8,0,6,3,3,1,107,2,70.6,270.5,109,107,107
2702575,2025-10-31,Leicester Riders,Riders,Cheshire Phoenix,home,95,93,95,29,27,19,20,0,0,4,666,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Andy Broughton,Rob Paternostro,199:60,33,68,48,13,28,46,20,40,50,16,23,69,33,14,47,30,21,6,2,4,18,22,18,95,11,10,14,28,38,31.116666666667,12,9,7,6,0,8,3,5,1,117,2,77.7,298.5,117,117,117
2702575,2025-10-31,Cheshire Phoenix,Phoeni,Leicester Riders,away,93,95,93,29,23,17,24,0,0,4,666,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Andy Broughton,Ben Thomas,199:60,30,75,40,12,39,30,18,36,50,21,25,84,26,13,39,15,13,15,4,2,22,18,22,93,16,8,14,45,36,6.1733333333333,7,11,7,6,0,4,1,3,1,104,2,74.3,240,98,104,104
2702578,2025-10-31,Manchester Basketball,MAN,B. Braun Sheffield Sharks,home,87,75,87,20,27,22,18,0,0,5,0,REGULAR,4,referee1: Matthew Godsall; referee2: Robert Leszczyk; referee3: Ian Pursglove,Matthew Otten,199:60,33,62,53,9,23,39,24,39,61,12,17,70,22,10,32,15,14,7,2,2,19,17,19,87,11,10,8,53,48,28.733333333333,18,14,1,1,0,3,3,0,1,95,2,65.7,234.5,91,95,95
2702578,2025-10-31,B. Braun Sheffield Sharks,SHE,Manchester Basketball,away,75,87,75,25,6,26,18,0,0,3,0,REGULAR,4,referee1: Matthew Godsall; referee2: Robert Leszczyk; referee3: Ian Pursglove,Atiba Lyons,199:60,26,59,44,5,18,27,21,41,51,18,25,72,21,12,33,10,16,9,2,2,17,19,17,75,11,9,2,20,42,10.333333333333,10,6,1,1,0,5,3,2,3,73,2,50.6,179.5,73,73,73
2702556,2025-11-02,B. Braun Sheffield Sharks,SHE,Bristol Flyers,home,76,69,76,20,18,16,22,0,0,10,0,REGULAR,4,referee1: Bob Bhania; referee2: M.A. Diamond-Hunter; referee3: Matt Godsall,Atiba Lyons,199:60,28,50,56,10,23,43,18,27,66,10,14,71,24,5,29,10,18,6,6,0,17,13,17,76,13,4,13,13,32,11.488333333333,7,8,10,9,0,2,1,1,0,83,2,53.7,202,79,83,83
2702556,2025-11-02,Bristol Flyers,BRI,B. Braun Sheffield Sharks,away,69,76,69,24,13,19,13,0,0,6,0,REGULAR,4,referee1: Bob Bhania; referee2: M.A. Diamond-Hunter; referee3: Matt Godsall,Andreas Kapoulas,199:60,25,71,35,7,24,29,18,47,38,12,17,70,20,21,41,15,14,8,0,6,13,14,13,69,15,13,7,18,36,23.745,7,12,10,9,0,4,1,3,4,68,2,47.3,164.5,63,68,68
