league,season,team,team_abbrev,player_name,Nationality,height,position,age,GP,MIN,PTS,FGM,FGA,FG_pct,ThreePM,ThreePA,ThreeP_pct,FTM,FTA,FT_pct,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PPG,MPG,RPG,APG,SPG,BPG,TOPG,FPG,MIN_pct,POSS,PACE_EST,PTS_per100,AST_per100,REB_per100,OREB_per100,DREB_per100,STL_per100,BLK_per100,TOV_per100,FGA_per100,FTA_per100,ThreePA_per100,ThreePM_per100,PF_per100,TS_pct,eFG_pct,TS_pct_calc,eFG_pct_calc,TM_TS_pct,ThreePA_rate,FT_rate,Total_S_pct,ORB_pct,DRB_pct,TRB_pct,AST_pct,TOV_pct,TOV_pct_calc,STL_pct,BLK_pct,USG_pct,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,AST_TO,AST_ratio,OREB_ratio,DREB_ratio,PCT_PTS_2PT,PCT_PTS_3PT,PCT_PTS_FT,GmSc,GmSc_per_game,BPM,OBPM,DBPM,VORP,Linear_BPM,BPM_Mode,Position_Est,Off_Role_Est,player_url,team_url
SLB,2025-2026,Manchester Basketball,,Cody John,,,,,3,54.7,17.0,8.0,21.0,38.1,0.0,7.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,4.0,7.0,5.666666666666667,18.233333333333334,1.6666666666666667,1.0,0.6666666666666666,0.0,1.3333333333333333,2.3333333333333335,45.6,110.4,36.8,15.4,2.7,4.5,0.0,4.5,1.8,0.0,3.6,19.0,0.9,6.3,0.0,6.3,39.6,38.1,39.6,38.1,56.9,33.3,0.048,81.0,0.0,9.9,5.0,8.3,15.7,15.7,1.8,0.0,20.6,0.4,0.8,127.8,107.9,19.9,2.1,1.5,0.75,10.5,0.0,100.0,94.1,0.0,5.9,4.3,1.4,-10.3,-8.3,-2.0,-0.1,-0.6,position (team),3.1,4.8,,
SLB,2025-2026,Caledonia Gladiators,,Fraser Malcolm,,,,,34,723.8,190.0,66.0,183.0,36.1,35.0,125.0,0.0,23.0,29.0,0.0,21.0,82.0,103.0,42.0,11.0,12.0,15.0,37.0,5.588235294117647,21.288235294117644,3.0294117647058822,1.2352941176470589,0.3235294117647059,0.35294117647058826,0.4411764705882353,1.088235294117647,53.2,1440.0,42.4,13.2,2.9,7.2,1.5,5.7,0.8,0.8,1.0,12.7,2.0,8.7,2.4,2.6,48.5,45.6,48.5,45.6,52.9,68.3,0.158,103.8,3.2,13.1,8.0,8.6,7.1,7.1,0.8,1.5,12.9,0.4,1.0,164.0,116.1,47.9,155.9,4.3,2.8,16.6,20.4,79.6,32.6,55.3,12.1,144.2,4.2,-4.3,-2.0,-2.3,-0.5,5.5,position (auto),3.1,5.0,,
SLB,2025-2026,Newcastle Eagles,,Darius Defoe,,,,,21,152.4,43.0,17.0,39.0,43.6,1.0,5.0,0.0,8.0,10.0,0.0,2.0,9.0,11.0,9.0,3.0,2.0,11.0,27.0,2.0476190476190474,7.257142857142857,0.5238095238095238,0.42857142857142855,0.14285714285714285,0.09523809523809523,0.5238095238095238,1.2857142857142858,18.1,312.0,14.9,13.8,2.9,3.5,0.6,2.9,1.0,0.6,3.5,12.5,3.2,1.6,0.3,8.7,49.5,44.9,49.5,44.9,56.0,12.8,0.256,110.3,1.4,7.1,4.1,9.1,20.2,20.2,1.0,1.2,16.0,0.4,1.1,141.6,109.2,32.4,8.2,2.2,0.82,14.2,18.2,81.8,74.4,7.0,18.6,14.7,0.7,-8.3,-6.9,-1.4,-0.3,-1.6,position (auto),3.1,4.8,,
SLB,2025-2026,Leicester Riders,,Michael Mitchell Jr,,,,,4,62.0,14.0,5.0,18.0,27.8,3.0,11.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,8.0,3.0,1.0,6.0,6.0,3.5,15.5,0.75,2.0,0.75,0.25,1.5,1.5,38.8,122.6,30.7,11.4,6.5,2.4,0.0,2.4,2.4,0.8,4.9,14.7,2.4,9.0,2.4,4.9,36.2,36.1,36.2,36.1,56.5,61.1,0.167,77.8,0.0,5.4,2.7,19.7,23.7,23.7,2.4,1.5,18.5,0.5,0.8,101.7,110.7,-9.0,4.6,1.2,1.33,24.0,0.0,100.0,28.6,64.3,7.1,4.4,1.1,-7.2,-6.1,-1.1,-0.1,0.5,position (team),2.7,4.4,,
SLB,2025-2026,Bristol Flyers,,Pasquale Landolfi,,,,,36,78.8,11.0,4.0,19.0,21.1,2.0,15.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,5.0,10.0,0.3055555555555556,2.1888888888888887,0.1388888888888889,0.08333333333333333,0.0,0.0,0.1388888888888889,0.2777777777777778,5.5,152.8,4.2,7.2,2.0,3.3,1.3,2.0,0.0,0.0,3.3,12.4,1.3,9.8,1.3,6.5,27.7,26.3,27.7,26.3,52.9,78.9,0.105,57.9,2.8,4.5,3.6,5.6,20.1,20.1,0.0,0.0,14.3,0.2,0.6,83.8,106.6,-22.8,-6.8,-2.0,0.6,10.8,40.0,60.0,36.4,54.5,9.1,-5.7,-0.2,-14.0,-10.3,-3.8,-0.3,-5.6,position (auto),3.1,5.0,,
SLB,2025-2026,Surrey 89ers,,Di-Jani Parkinson,,,,,3,12.3,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6666666666666666,4.1000000000000005,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,10.2,24.4,8.1,8.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,16.4,8.2,4.1,0.0,8.2,20.5,0.0,20.5,0.0,57.1,25.0,0.5,50.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,17.7,0.4,0.5,84.2,111.5,-27.3,-1.8,-2.4,1.0,17.0,0.0,0.0,0.0,0.0,100.0,-0.9,-0.3,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Dwaine Jones Jr,,,,,20,478.3,138.0,58.0,157.0,36.9,8.0,46.0,0.0,14.0,26.0,0.0,12.0,37.0,49.0,91.0,15.0,3.0,47.0,41.0,6.9,23.915,2.45,4.55,0.75,0.15,2.35,2.05,59.8,951.6,47.6,14.5,9.6,5.1,1.3,3.9,1.6,0.3,4.9,16.5,2.7,4.8,0.8,4.3,41.0,39.5,41.0,39.5,52.9,29.3,0.166,87.9,2.7,9.0,5.8,29.5,21.8,21.8,1.6,0.6,20.0,0.8,0.9,146.6,116.1,30.5,91.8,3.5,1.94,29.7,24.5,75.5,72.5,17.4,10.1,83.4,4.2,-7.4,-4.8,-2.6,-0.8,1.8,position (team),2.3,3.9,,
SLB,2025-2026,Leicester Riders,,Seth Wylie,,,,,24,19.0,6.0,2.0,4.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.7916666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,2.0,37.6,1.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,10.6,0.0,5.3,5.3,5.3,75.0,75.0,75.0,75.0,56.5,50.0,0.0,150.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,11.9,0.3,1.5,148.9,110.7,38.2,1.0,2.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.2,0.1,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Surrey 89ers,,Rj Eytle-Rock,,,,,7,100.0,24.0,7.0,23.0,30.4,1.0,7.0,0.0,9.0,11.0,0.0,5.0,8.0,13.0,4.0,2.0,0.0,9.0,14.0,3.4285714285714284,14.285714285714286,1.8571428571428572,0.5714285714285714,0.2857142857142857,0.0,1.2857142857142858,2.0,35.7,198.0,28.3,12.1,2.0,6.6,2.5,4.0,1.0,0.0,4.5,11.6,5.6,3.5,0.5,7.1,43.1,32.6,43.1,32.6,57.1,30.4,0.478,104.3,5.9,8.8,7.4,5.5,24.4,24.4,1.0,0.0,16.4,0.3,1.0,126.5,111.5,15.0,3.6,1.1,0.44,9.8,38.5,61.5,50.0,12.5,37.5,6.0,0.9,-10.9,-7.7,-3.3,-0.3,-2.9,position (team),3.3,5.0,,
SLB,2025-2026,Leicester Riders,,Tomide Akinsiku,,,,,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.7,-110.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Leicester Riders,,Oscar Curran,,,,,18,11.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,1.6,22.2,1.2,0.0,4.5,4.5,0.0,4.5,0.0,0.0,4.5,4.5,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,56.5,100.0,0.0,0.0,0.0,9.9,5.1,12.2,50.0,50.0,0.0,0.0,8.1,0.2,0.0,53.2,110.7,-57.5,-0.5,-2.5,1.0,33.3,0.0,100.0,0.0,0.0,0.0,-1.1,-0.1,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Malcolm Delpeche,,,,,21,314.7,133.0,58.0,110.0,52.7,0.0,2.0,0.0,17.0,44.0,0.0,41.0,48.0,89.0,20.0,10.0,4.0,19.0,43.0,6.333333333333333,14.985714285714286,4.238095238095238,0.9523809523809523,0.47619047619047616,0.19047619047619047,0.9047619047619048,2.0476190476190474,37.5,626.1,29.8,21.2,3.2,14.2,6.5,7.7,1.6,0.6,3.0,17.6,7.0,0.3,0.0,6.9,51.4,52.7,51.4,52.7,52.9,1.8,0.4,120.9,14.2,17.7,15.9,10.9,12.8,12.8,1.6,1.2,21.0,0.6,1.2,203.7,116.1,87.6,104.5,7.5,1.05,11.9,46.1,53.9,87.2,0.0,12.8,102.1,4.9,-4.9,-2.5,-2.4,-0.3,4.5,position (auto),3.8,4.8,,
SLB,2025-2026,Newcastle Eagles,,Malcolm Smith,,,,,9,95.4,31.0,9.0,36.0,25.0,0.0,1.0,0.0,13.0,18.0,0.0,8.0,6.0,14.0,5.0,1.0,1.0,7.0,13.0,3.4444444444444446,10.600000000000001,1.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.4444444444444444,26.5,195.3,21.7,15.9,2.6,7.2,4.1,3.1,0.5,0.5,3.6,18.4,9.2,0.5,0.0,6.7,35.3,25.0,35.3,25.0,56.0,2.8,0.5,86.1,9.1,7.6,8.4,7.9,13.7,13.7,0.5,1.0,24.0,0.5,0.9,120.9,109.2,11.7,3.2,1.4,0.71,8.9,57.1,42.9,58.1,0.0,41.9,7.8,0.9,-13.0,-8.2,-4.8,-0.3,-4.4,position (team),3.3,5.0,,
SLB,2025-2026,Leicester Riders,,Duke Shelton,,,,,4,58.3,25.0,9.0,20.0,45.0,0.0,1.0,0.0,7.0,11.0,0.0,5.0,11.0,16.0,1.0,0.0,2.0,7.0,9.0,6.25,14.575,4.0,0.25,0.0,0.5,1.75,2.25,36.4,115.3,28.8,21.7,0.9,13.9,4.3,9.5,0.0,1.7,6.1,17.3,9.5,0.9,0.0,7.8,50.3,45.0,50.3,45.0,56.5,5.0,0.55,125.0,10.0,21.0,15.6,3.0,22.0,22.0,0.0,3.3,24.7,0.5,1.2,148.9,110.7,38.2,10.6,4.2,0.14,3.0,31.2,68.8,72.0,0.0,28.0,11.3,2.8,-10.2,-7.2,-3.0,-0.1,-1.0,position (team),3.8,4.8,,
SLB,2025-2026,Caledonia Gladiators,,Totonitoluwa Fagbenle,,,,,31,409.2,108.0,45.0,96.0,46.9,5.0,17.0,0.0,13.0,26.0,0.0,22.0,43.0,65.0,19.0,22.0,18.0,29.0,48.0,3.4838709677419355,13.2,2.096774193548387,0.6129032258064516,0.7096774193548387,0.5806451612903226,0.9354838709677419,1.5483870967741935,33.0,814.1,26.3,13.3,2.3,8.0,2.7,5.3,2.7,2.2,3.6,11.8,3.2,2.1,0.6,5.9,50.3,49.5,50.3,49.5,52.9,17.7,0.271,112.5,5.9,12.2,8.9,7.1,21.3,21.3,2.7,4.1,14.8,0.4,1.1,160.9,116.1,44.8,86.5,4.7,0.66,12.2,33.8,66.2,74.1,13.9,12.0,81.6,2.6,-4.9,-4.7,-0.2,-0.4,4.1,position (auto),3.3,5.0,,
SLB,2025-2026,Caledonia Gladiators,,Kyle Jimenez,,,,,31,502.4,72.0,23.0,76.0,30.3,5.0,30.0,0.0,21.0,24.0,0.0,16.0,37.0,53.0,98.0,10.0,0.0,42.0,63.0,2.3225806451612905,16.206451612903226,1.7096774193548387,3.161290322580645,0.3225806451612903,0.0,1.3548387096774193,2.032258064516129,40.5,999.5,32.2,7.2,9.8,5.3,1.6,3.7,1.0,0.0,4.2,7.6,2.4,3.0,0.5,6.3,41.6,33.6,41.6,33.6,52.9,39.5,0.316,94.7,3.5,8.5,5.9,27.1,32.7,32.7,1.0,0.0,11.4,0.6,0.9,156.3,116.1,40.2,84.2,2.6,2.33,43.3,30.2,69.8,50.0,20.8,29.2,60.5,2.0,-7.4,-5.4,-2.0,-0.8,0.1,position (auto),2.4,4.1,,
SLB,2025-2026,Caledonia Gladiators,,Daylen Williams,,,,,7,140.9,32.0,11.0,27.0,40.7,0.0,4.0,0.0,10.0,17.0,0.0,4.0,28.0,32.0,17.0,4.0,1.0,14.0,16.0,4.571428571428571,20.12857142857143,4.571428571428571,2.4285714285714284,0.5714285714285714,0.14285714285714285,2.0,2.2857142857142856,50.3,280.3,40.0,11.4,6.1,11.4,1.4,10.0,1.4,0.4,5.0,9.6,6.1,1.4,0.0,5.7,46.4,40.7,46.4,40.7,52.9,14.8,0.63,118.5,3.1,23.1,12.8,17.5,28.9,28.9,1.4,0.7,15.3,0.5,1.2,140.8,116.1,24.7,30.4,3.3,1.21,26.0,12.5,87.5,68.8,0.0,31.2,22.1,3.2,-7.4,-6.4,-1.0,-0.2,1.8,position (team),3.3,4.5,,
SLB,2025-2026,Caledonia Gladiators,,Daniel Carr,,,,,34,208.4,74.0,32.0,69.0,46.4,7.0,20.0,0.0,3.0,6.0,0.0,17.0,35.0,52.0,18.0,0.0,4.0,11.0,15.0,2.176470588235294,6.129411764705883,1.5294117647058822,0.5294117647058824,0.0,0.11764705882352941,0.3235294117647059,0.4411764705882353,15.3,414.6,12.2,17.8,4.3,12.5,4.1,8.4,0.0,1.0,2.7,16.6,1.4,4.8,1.7,3.6,51.6,51.4,51.6,51.4,52.9,29.0,0.087,107.2,8.9,19.5,14.0,14.1,13.3,13.3,0.0,1.8,17.6,0.6,1.1,194.0,116.1,77.9,66.8,6.2,1.64,17.9,32.7,67.3,67.6,28.4,4.1,58.1,1.7,-4.0,-1.1,-2.9,-0.1,5.0,position (auto),3.4,4.6,,
SLB,2025-2026,Caledonia Gladiators,,Nino Satha,,,,,10,15.6,6.0,2.0,4.0,50.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6,1.56,0.0,0.0,0.0,0.0,0.3,0.2,3.9,31.0,3.1,19.3,0.0,0.0,0.0,0.0,0.0,0.0,9.7,12.9,6.4,9.7,3.2,6.4,61.5,62.5,61.5,62.5,52.9,75.0,0.5,150.0,0.0,0.0,0.0,0.0,38.1,38.1,0.0,0.0,22.5,0.4,1.5,95.2,116.1,-20.9,-1.8,-1.0,0.0,0.0,0.0,0.0,33.3,50.0,16.7,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Andrew Michael Gordon,,,,,3,38.8,12.0,6.0,11.0,54.5,0.0,2.0,0.0,0.0,3.0,0.0,2.0,7.0,9.0,2.0,1.0,3.0,6.0,11.0,4.0,12.933333333333332,3.0,0.6666666666666666,0.3333333333333333,1.0,2.0,3.6666666666666665,32.3,77.2,25.7,15.5,2.6,11.7,2.6,9.1,1.3,3.9,7.8,14.3,3.9,2.6,0.0,14.3,48.7,54.5,48.7,54.5,52.9,18.2,0.273,109.1,5.6,20.9,13.0,8.4,32.8,32.8,1.3,7.2,21.0,0.4,1.1,132.1,116.1,16.0,4.4,2.2,0.33,9.8,22.2,77.8,100.0,0.0,0.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Leicester Riders,,Kendrian Johnson,,,,,1,31.5,8.0,2.0,8.0,25.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,8.0,31.5,1.0,2.0,1.0,1.0,4.0,5.0,78.8,62.3,62.3,12.8,3.2,1.6,0.0,1.6,1.6,1.6,6.4,12.8,9.6,6.4,0.0,8.0,37.6,25.0,37.6,25.0,56.5,50.0,0.75,100.0,0.0,3.5,1.8,9.5,27.3,27.3,1.6,3.0,21.0,0.4,1.0,89.8,110.7,-20.9,-2.0,-0.6,0.5,12.0,0.0,100.0,50.0,0.0,50.0,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
