Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
CATL Basketball Löwen,"Michael Tyrone Mitchell Jr., Noah Kamdem, Luca Förster, Ivan Kucan, Paul Albrecht","CATL Basketball Löwen|1,17,5,7,9",1,1.1,66.0,3,0,2,0.0,0,0,0,3,3,100.0,0,0,0,0,0,0,1,0,0,4.3,69.4,0.0,69.4,2.73,3
Ahorn Camp Baskets,"Oluwadamilola Ade-Eri, Leon Geißler, Joshua Kreilein, Felix Angerbauer, Carlos Hidalgo Guijo","Ahorn Camp Baskets|14,18,2,44,9",1,1.1,65.0,6,2,2,100.0,1,1,100.0,1,2,50.0,0,0,0,0,0,0,1,0,0,3.9,154.6,0.0,154.6,5.54,6
FC Bayern Basketball II,"Caspar David Vossenberg, Kilian Maurice Fischer","FC Bayern Basketball II|0,17",1,1.1,68.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0
OrangeAcademy,"Namori Omog, Meissa Faye, Zoran Milicic, Felix Kiehlneker, Lenni Kunzewitsch","OrangeAcademy|0,11,44,6,9",1,1.1,66.0,1,0,1,0.0,0,0,0,1,1,100.0,0,0,0,0,0,0,1,0,1,2.4,41.0,41.0,0.0,0.91,0
TV Langen,"Aminu Abibu, Alexander Lagerman, Fabian Baumgarten, Niklas Pons, Henk Droste","TV Langen|13,22,42,5,9",1,1.1,65.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,277.8,-277.8,0.0,-4
VR-Bank Würzburg Baskets Akademie,"Christoph Philipps, Clemens Sokolov, Jervis Scheffs, Marko Petric, Lukas Roth","VR-Bank Würzburg Baskets Akademie|13,17,2,23,9",1,1.1,64.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4.0,50.0,50.0,0.0,1.88,0
Baskets Juniors TSG Westerstede,"Finn Stuehlmeyer, Johann Helwig, Ore Ewert, Colin Schroeder, Fritz Hemschemeier","Baskets Juniors TSG Westerstede|15,16,17,29,7",1,1.0,62.0,4,1,3,33.3,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,0,3.9,103.1,0.0,103.1,3.87,4
FC Bayern Basketball II,"Kilian Maurice Fischer, Gob Makuag Gabriel, Niclas Neruda Kodjoe, Kventin Kostan, Namik Muratovic","FC Bayern Basketball II|17,25,32,35,37",1,1.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0,103.1,-103.1,0.0,-4
Porsche BBA Ludwigsburg,"Maxwell Dongmo Temoka, Abdulhay Kömürkara, Kenan Youdom, David Engelhart, Marko Masic","Porsche BBA Ludwigsburg|0,12,13,14,7",1,1.0,60.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,66.7,0.0,66.7,2.0,2
LOK BERNAU,"Anthony Watkins, Anton Kemmer, Marco Rahn, Emanuel Schüler, Guy Artman Nahmias","LOK BERNAU|0,14,15,2,24",1,1.0,62.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0
BSW Sixers,"Toby Okwuokei, Emanuel Ozike, Ilias Amin, Jarne Jürgens, Felix Zacharias","BSW Sixers|10,12,4,7,8",1,1.0,62.0,5,1,2,50.0,0,1,0.0,3,4,75.0,0,0,0,1,0,0,1,0,3,4.8,105.0,100.0,5.0,4.84,2
LOK BERNAU,"Fin Borczanowski, Marco Rahn, Emanuel Schüler, Guy Artman Nahmias, Akim-Jamal Jonah","LOK BERNAU|10,15,2,24,34",1,1.0,58.0,3,1,2,50.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,150.0,69.4,80.6,3.1,2
TSV Neustadt temps Shooters,"Matej Jelovcic, Emil Loch, Robin Michael Kniss, Amar Licina, Elias Marei","TSV Neustadt temps Shooters|10,3,32,4,7",1,1.0,62.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.0,100.0,166.7,-66.7,1.94,-3
Baskets Juniors TSG Westerstede,"Joel Harms, Luca Mevius, Fritz Hemschemeier, Beni Fungula, Alan Boger","Baskets Juniors TSG Westerstede|21,25,7,8,9",1,1.0,62.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,4,2.0,0.0,100.0,-100.0,0.0,-4
