Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
SHIGA LAKES,"Zach Auguste, Yosei Nishida, Higen Hasegawa, Ryan Kriener, Ai-Che Yu","SHIGA LAKES|0,14,34,4,7",7,Ai-Che Yu,0,Zach Auguste,11,27,5,6,6,1.83,4.5
SAGA BALLOONERS,"Ryo Abe, Sori Uchio, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,18,22,23,25",18,Sori Uchio,23,David Dudzinski,11,27,5,6,8,1.38,3.38
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",5,Hyunjung Lee,7,Jarrell Brantley,11,27,5,6,11,1.0,2.45
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Eric Jacobsen, Noboru Hasegawa, Hayate Komasawa","IBARAKI ROBOTS|0,10,21,3,7",7,Hayate Komasawa,0,Robert Franks,10,27,7,3,9,1.11,3.0
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Isaac Fotu, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,42,6",6,Makoto Hiejima,33,Gavin Edwards,10,26,6,4,10,1.0,2.6
SEAHORSES MIKAWA,"Jake Layman, Yoshiaki Kubota, Yutaro Suda, Yudai Nishida, Davante Gardner","SEAHORSES MIKAWA|10,11,13,19,54",11,Yoshiaki Kubota,10,Jake Layman,10,26,6,4,7,1.43,3.71
NAGOYA DIAMOND DOLPHINS,"Aaron Henry, Takumi Saito, Keita Imamura, Kyle Richardson, Scott Eatherton","NAGOYA DIAMOND DOLPHINS|11,2,30,34,43",2,Takumi Saito,34,Kyle Richardson,12,26,2,10,9,1.33,2.89
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",11,Ko Kumagai,25,Akil Mitchell,13,26,0,13,13,1.0,2.0
FIGHTING EAGLES NAGOYA,"Tensho Sugimoto, Jeremy Jones, Ryuto Yasuoka, Narito Namizato, Sean O'mara","FIGHTING EAGLES NAGOYA|10,22,23,3,54",3,Narito Namizato,54,Sean O'mara,13,26,0,13,10,1.3,2.6
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",11,Ko Kumagai,18,Yudai Baba,11,26,4,7,9,1.22,2.89
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Isaac Fotu, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,42,6",42,Isaac Fotu,12,Shinji Takashima,9,26,8,1,8,1.12,3.25
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",2,Yuki Togashi,10,DJ Hogg,10,26,6,4,7,1.43,3.71
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",18,Yudai Baba,14,Stanley Johnson,10,25,5,5,10,1.0,2.5
CHIBA JETS,"Yuta Watanabe, DJ Hogg, Yuki Togashi, Shuta Hara, John Mooney","CHIBA JETS|1,10,2,31,33",33,John Mooney,1,Yuta Watanabe,9,25,7,2,8,1.12,3.12
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Kohei Nakamura, Eric Jacobsen, Noboru Hasegawa","IBARAKI ROBOTS|0,10,13,21,3",13,Kohei Nakamura,0,Robert Franks,10,25,5,5,7,1.43,3.57
SEAHORSES MIKAWA,"Jake Layman, Yoshiaki Kubota, Yutaro Suda, Yudai Nishida, Davante Gardner","SEAHORSES MIKAWA|10,11,13,19,54",19,Yudai Nishida,10,Jake Layman,11,25,3,8,9,1.22,2.78
